	date	id	link	retweet	text	author
1312	28-Jun-15	6.15116E+17	/KimKardashian/status/615115584079024128	FALSE	After party vibespic.twitter.com/ZrMOhKYRU8	KimKardashian
1313	28-Jun-15	6.15115E+17	/KimKardashian/status/615114807000367104	FALSE	Sneaky pic from on stage #Glastonburypic.twitter.com/wFyEht46D8	KimKardashian
1314	28-Jun-15	6.15114E+17	/KimKardashian/status/615114295207174144	FALSE	GOATpic.twitter.com/sj5KlIr0Ue	KimKardashian
1315	28-Jun-15	6.15113E+17	/KimKardashian/status/615113423106502657	FALSE	Glastonbury pic.twitter.com/ScEM0SyXzm	KimKardashian
1316	27-Jun-15	6.14956E+17	/KimKardashian/status/614956152078606337	FALSE	Glastonbury 2015 ! Craziest show ever!!!!!pic.twitter.com/57sEDIL5iG	KimKardashian
1317	27-Jun-15	6.14883E+17	/KimKardashian/status/614882537454850050	FALSE	Perfect shoes for Glastonbury! LOL (have my wellies in the car don't worry)pic.twitter.com/Y99FglYNQ5	KimKardashian
1318	27-Jun-15	6.14827E+17	/KimKardashian/status/614827044925501440	FALSE	What size shoe are you?	KimKardashian
1319	27-Jun-15	6.14818E+17	/KimKardashian/status/614817592725757952	FALSE	Glastonbury here we come...pic.twitter.com/wY8ZgFz4qn	KimKardashian
1320	27-Jun-15	6.1481E+17	/KimKardashian/status/614809763298148352	FALSE	Happy Birthday 2 the best sister in the world! I love u so much! Words can't even describe how beautiful your soul ispic.twitter.com/cr6XYfMDBI	KimKardashian
1321	26-Jun-15	6.14526E+17	/KimKardashian/status/614526489883738112	FALSE	What an amazing day for equality!!!! Love always wins!!!! 	KimKardashian
1322	25-Jun-15	6.14125E+17	/KimKardashian/status/614124810545664000	FALSE	Just touched down in London Town! 	KimKardashian
1323	24-Jun-15	6.13792E+17	/KimKardashian/status/613792377979801600	FALSE	Balmain vibes in Cannespic.twitter.com/VqZAsUrseD	KimKardashian
1324	24-Jun-15	6.13776E+17	/KimKardashian/status/613776185030373376	FALSE	Last nights glam in Cannes  @etienneortega pic.twitter.com/6jVlAKcvrQ	KimKardashian
1325	24-Jun-15	6.13641E+17	/KimKardashian/status/613641127132971008	FALSE	My viewpic.twitter.com/5jrkjyZ4bn	KimKardashian
1326	24-Jun-15	6.13604E+17	/KimKardashian/status/613604222651596800	FALSE	Thanks to the drunk naked woman banging on my door I have been up since 4 am! I'm so sleepy now but have to work! It's gonna be a long day!	KimKardashian
1327	23-Jun-15	6.13343E+17	/KimKardashian/status/613342887548313601	FALSE	Wait wait wait I thought this nausea thing was supposed to be gone by now!!!! UGHHHHHH	KimKardashian
1328	23-Jun-15	6.13264E+17	/KimKardashian/status/613264012986286081	FALSE	Just landed in Cannes! Love that my mom & Kylie are here too! #CannesLions	KimKardashian
1329	23-Jun-15	6.13235E+17	/KimKardashian/status/613235345237241857	FALSE	So happy I ran back inside to grab these! Most comfy shoes in the world! Yeezy Boosts 350pic.twitter.com/4JXWgm00Ud	KimKardashian
1330	22-Jun-15	6.12996E+17	/KimKardashian/status/612996466047463425	FALSE	Most stylish man alive!!!!! @GQMagazinepic.twitter.com/q3xgOva1XQ	KimKardashian
1331	21-Jun-15	6.12832E+17	/KimKardashian/status/612832314498793472	FALSE	You're such a good daddy to North & you will be the best daddy to our new son too! 	KimKardashian
1332	21-Jun-15	6.12832E+17	/KimKardashian/status/612832294240305152	FALSE	Precious moments like this when we were traveling on tour with you are what I live for.pic.twitter.com/RUqlqxmBA2	KimKardashian
1333	21-Jun-15	6.12734E+17	/KimKardashian/status/612734396131491845	FALSE	Your bond is so irreplaceable! Thank u for being such a good dad! We  &appreciate u so much! So blessed to have upic.twitter.com/vZcOuZm4mQ	KimKardashian
1334	21-Jun-15	6.12722E+17	/KimKardashian/status/612722429245296641	FALSE	My 1st day of school my daddy was there in his Fila track suitpic.twitter.com/sZQ7ZRO5SW	KimKardashian
1335	21-Jun-15	6.12711E+17	/KimKardashian/status/612710582769205248	FALSE	Happy Father's Day to all of the amazing dads out there!	KimKardashian
1336	21-Jun-15	6.12711E+17	/KimKardashian/status/612710556881948672	FALSE	Happy Fathers Day 2the best dad! Been a while since you've been gone but the memories run so deep they'll last 4everpic.twitter.com/DNYwHEoNQb	KimKardashian
1337	21-Jun-15	6.12496E+17	/KimKardashian/status/612495817606234112	FALSE	We went for an all natural look pic.twitter.com/LJ14Gh6yjy	KimKardashian
1338	19-Jun-15	6.12047E+17	/KimKardashian/status/612047397846319104	FALSE	Can't believe it's been a year since we launched the #KimKardashianGame!! Thanks for playing dolls - you're the best!pic.twitter.com/uUOAqWolI0	KimKardashian
1339	18-Jun-15	6.11641E+17	/KimKardashian/status/611640984011608064	FALSE	My baby was ready to go home.... #BestDayEver #Disneylandpic.twitter.com/9YlsxbT7oe	KimKardashian
1340	17-Jun-15	6.11228E+17	/KimKardashian/status/611227991612370944	FALSE	Happy Cake Northie!pic.twitter.com/yCUb8fMvxB	KimKardashian
1341	17-Jun-15	6.11209E+17	/KimKardashian/status/611208968522760192	FALSE	 do you wanna build a snowman? pic.twitter.com/Cm5rVwD5oo	KimKardashian
1342	17-Jun-15	6.11198E+17	/KimKardashian/status/611198089303425024	FALSE	Kiki & Kenny Take Disneylandpic.twitter.com/zPjafhwGPJ	KimKardashian
1343	17-Jun-15	6.11191E+17	/KimKardashian/status/611190844171759616	FALSE	Selfie with Mickey & Minniepic.twitter.com/pl7NukNJEA	KimKardashian
1344	17-Jun-15	6.11191E+17	/KimKardashian/status/611190627355627520	FALSE	30 years later & now celebrating our kids parties! pic.twitter.com/1Mef2ebX4z	KimKardashian
1345	16-Jun-15	6.10933E+17	/KimKardashian/status/610933421418778624	FALSE	"Thank you so much and my apologies on the spelling error, this expecting Mommy is a tad sleep deprived. ;-)https://twitter.com/armani/status/610364470049775616 …"	KimKardashian
1346	15-Jun-15	6.10657E+17	/KimKardashian/status/610656701822316544	FALSE	Happy birthday to my sweetest Minnie Mouse! Thank you Disneyland for the most amazing day!pic.twitter.com/VPqnkUsw93	KimKardashian
1347	15-Jun-15	6.10326E+17	/KimKardashian/status/610325587144474624	FALSE	Sleeping beautypic.twitter.com/LCCulghw5l	KimKardashian
1348	15-Jun-15	6.10325E+17	/KimKardashian/status/610325048025444352	FALSE	Baptizing North in Jerusalem in an Armenian church with our new baby in my belly was so specialpic.twitter.com/NbEbLkshrh	KimKardashian
1349	15-Jun-15	6.10324E+17	/KimKardashian/status/610324072614920192	FALSE	I don't remember posting these Jerusalem pix.This was where Mary took Jesus 2wash him off after he died on the crosspic.twitter.com/Ctec32o6C8	KimKardashian
1350	15-Jun-15	6.10316E+17	/KimKardashian/status/610316098911612928	FALSE	Thank you to The Armenian Bar Association for honoring my father last night!pic.twitter.com/vx384vUfhU	KimKardashian
1351	13-Jun-15	6.09881E+17	/KimKardashian/status/609881319292604416	FALSE	Why did Georgio Armani discontinue my favorite foundation??? I'm on my last bottle & everyone I know uses this!!! Please make it again!	KimKardashian
1352	13-Jun-15	6.09873E+17	/KimKardashian/status/609873026545401857	FALSE	Today's vibespic.twitter.com/v1Rk3L7T3Y	KimKardashian
1353	12-Jun-15	6.09581E+17	/KimKardashian/status/609581320251965441	FALSE	#FBF My last Dominican Republic postpic.twitter.com/EXI5vNZUJc	KimKardashian
1354	12-Jun-15	6.09527E+17	/KimKardashian/status/609526962588028928	FALSE	#FBF another Dominican moment! #2012pic.twitter.com/RMasnQzYE7	KimKardashian
1355	12-Jun-15	6.09443E+17	/KimKardashian/status/609443095747231744	FALSE	"""No daddy's it's me necklace""pic.twitter.com/euJOh8eqtV"	KimKardashian
1356	11-Jun-15	6.09067E+17	/KimKardashian/status/609066600776335360	FALSE	When I was 14 my dad took me to a make up class with a professional make up artist & I fell in love with glam ever since!	KimKardashian
1357	11-Jun-15	6.09051E+17	/KimKardashian/status/609050519995191297	FALSE	Hair and make up tutorials! My sisters are launching their new websites too! Everyone's will be so different & so interactive! I can't wait!	KimKardashian
1358	11-Jun-15	6.0905E+17	/KimKardashian/status/609050327451459584	FALSE	I'm shooting a make up tutorial today that will post on my new website when it launches this summer! Going to have tons of tutorials!	KimKardashian
1359	10-Jun-15	6.08652E+17	/KimKardashian/status/608651753035186176	FALSE	nothing is confirmed unless you hear it from me!	KimKardashian
1360	8-Jun-15	6.08095E+17	/KimKardashian/status/608094909761875968	FALSE	honey it's just the beginning lol Lets not get ahead of ourselves LOLhttps://twitter.com/myleezakardash/status/608094446392111104 …	KimKardashian
1361	8-Jun-15	6.08095E+17	/KimKardashian/status/608094625123860481	FALSE	Surprise!pic.twitter.com/GshIyS3she	KimKardashian
1362	8-Jun-15	6.0809E+17	/KimKardashian/status/608089948881690624	FALSE	Thank you Staples Center for the most amazing birthday party for Kanye!pic.twitter.com/ndolRyCf3B	KimKardashian
1363	8-Jun-15	6.08089E+17	/KimKardashian/status/608089347221430272	FALSE	WEST VS EASTpic.twitter.com/znqp27IFhv	KimKardashian
1364	8-Jun-15	6.07961E+17	/KimKardashian/status/607961391257903105	FALSE	"""Happy Cake Daddy""- Northpic.twitter.com/2MwaiWl7Pl"	KimKardashian
1365	8-Jun-15	6.07961E+17	/KimKardashian/status/607960617647894528	FALSE	Kanye's bday today is gonna be a major SWISH!!! I planned the craziest surprise! Will share later! Sooooo excited!!!!!!	KimKardashian
1366	8-Jun-15	6.07925E+17	/KimKardashian/status/607925046976245760	FALSE	Have the best birthday ever! #SWISH @kanyewest	KimKardashian
1367	8-Jun-15	6.07925E+17	/KimKardashian/status/607924746403971074	FALSE	You make all of your dreams reality & it's fascinating to be by your side & watching it all happen! You have a heart of gold! @kanyewest	KimKardashian
1368	8-Jun-15	6.07924E+17	/KimKardashian/status/607924387933650945	FALSE	Happy Birthday 2my best friend in the entire world! U R the most amazing husband &dad! U inspire me every single daypic.twitter.com/XbsHW1RpFv	KimKardashian
1369	8-Jun-15	6.07884E+17	/KimKardashian/status/607884214625648641	FALSE	Not sure why Kanye & I are up so early but we're eating cereal & I'm showing him all of your sweet birthday messages!	KimKardashian
1370	5-Jun-15	6.06913E+17	/KimKardashian/status/606913427676631040	FALSE	Today is National Doughnut Day! Thought I would enjoy it more but morning/all day sickness really ruins things! LOL Maybe its for the best!	KimKardashian
1371	2-Jun-15	6.05908E+17	/KimKardashian/status/605908402154274816	FALSE	I just ate chipotle. Was so good! Maybe try Mexican food?https://twitter.com/annathropoiogy/status/605907628082864128 …	KimKardashian
1372	2-Jun-15	6.05908E+17	/KimKardashian/status/605907523476930562	FALSE	I'm soooooo bored!!!!! What's everyone up to?	KimKardashian
1373	2-Jun-15	6.05907E+17	/KimKardashian/status/605907412495667200	FALSE	You will know when I rant....this was not a rant. Ohhhh I know a good rant 	KimKardashian
1374	2-Jun-15	6.05902E+17	/KimKardashian/status/605902316730871808	FALSE	Media is lame! Saying I went on a Twitter rant Bc I was bored in my dressing room for 2 hours laughing & tweeting w my friends being real	KimKardashian
1375	2-Jun-15	6.05814E+17	/KimKardashian/status/605813503769743362	FALSE	Hahahaha Twitter just contacted me to see if I've been hacked LOL #JustPregnantKeeks	KimKardashian
1376	2-Jun-15	6.05811E+17	/KimKardashian/status/605810589860925440	FALSE	Trust me I won't give lames the time of day!Don't have that much free time now! Still have about 30 businesses 2runhttps://twitter.com/molestmekardash/status/605808462992318465 …	KimKardashian
1377	2-Jun-15	6.0581E+17	/KimKardashian/status/605809648961134594	FALSE	Please! This is the type of stuff I will address. If I got a surrogate I would say I did! Thankfully I didn't have 2https://twitter.com/myleezakardash/status/605808907592699905 …	KimKardashian
1378	2-Jun-15	6.05808E+17	/KimKardashian/status/605807681312428032	FALSE	I just mean rumors or lies. People make up so much even people close who u think are legit. Truth timehttps://twitter.com/teamjaaysanchez/status/605806415530188801 …	KimKardashian
1379	2-Jun-15	6.05806E+17	/KimKardashian/status/605805752956035074	FALSE	Pregnant KiKi does not play!!!! *BLOOP!*	KimKardashian
1380	2-Jun-15	6.05729E+17	/KimKardashian/status/605729352127549441	FALSE	S/o to Pharrell & Helen! After the awards the feathers of my dress caught on fire & they jumped on me to get it out pic.twitter.com/nLyXXqXfal	KimKardashian
1381	2-Jun-15	6.05611E+17	/KimKardashian/status/605610551788601344	FALSE	Date night!pic.twitter.com/AQmcsJQLTr	KimKardashian
1382	1-Jun-15	6.05438E+17	/KimKardashian/status/605437821869015040	FALSE	Everyone please follow @Caitlyn_Jenner on twitter! xoxo	KimKardashian
1383	1-Jun-15	6.0543E+17	/KimKardashian/status/605430411074912256	FALSE	"Caitlyn Jenner for Vanity Fair  Annie Leibovitz! How beautiful! Be happy, be proud, live life YOUR way!pic.twitter.com/39fryBwUqE"	KimKardashian
1384	1-Jun-15	6.05404E+17	/KimKardashian/status/605403873117925376	FALSE	Glamour-Alex Morris captured my personality so well!  Patrick Demarchelier. Hair by Oribe & Make up James Kaliardospic.twitter.com/dZXLZdfRw4	KimKardashian
1385	1-Jun-15	6.05401E+17	/KimKardashian/status/605401277405753344	FALSE	Glamour July 2015 Cover  Patrick Demarchelierpic.twitter.com/Y9F9Gub8fF	KimKardashian
1386	31-May-15	6.05191E+17	/KimKardashian/status/605190840848400384	FALSE	If u only saw Northie's reaction! As a mom I got protective and left that scary moment out of the episode for her privacy	KimKardashian
1387	31-May-15	6.0519E+17	/KimKardashian/status/605189593114259457	FALSE	But as a mother this as the scariest things that could have happened w your child in the car. Khloe handled it so well!	KimKardashian
1388	31-May-15	6.05189E+17	/KimKardashian/status/605189423815356417	FALSE	The crash was so scary & the way it was edited doesn't even do it justice! I keep North out of the show so we had to cut around that footage	KimKardashian
1389	31-May-15	6.05188E+17	/KimKardashian/status/605187810254036992	FALSE	I don't even know why I started crying after! Just so happy everyone is ok! Scariest experience of my life!	KimKardashian
1390	31-May-15	6.05188E+17	/KimKardashian/status/605187544414855168	FALSE	I honestly couldn't believe we had car cams on when that happened!!!!! How scary was that seriously!!!!!!!!! I always wear my seat belt now!	KimKardashian
1391	31-May-15	6.05184E+17	/KimKardashian/status/605183959279013888	FALSE	Love this episode!!! This trip was so much fun! Except at the car accident at the end!	KimKardashian
1392	31-May-15	6.05172E+17	/KimKardashian/status/605171529719115776	FALSE	I remember Kanye came to watch that shoot ! 	KimKardashian
1393	31-May-15	6.05171E+17	/KimKardashian/status/605171470499725312	FALSE	I did a shoot yesterday w make up artist Jeanine Lobell & remembered this shoot we did for Glamour about 5 years ago!pic.twitter.com/8vcUlJfvYA	KimKardashian
1394	31-May-15	6.05165E+17	/KimKardashian/status/605164753091182592	FALSE	Love this inside shot from @VogueBrasil. We shot this in Malibu  @EllenVonUnwerthpic.twitter.com/YaDMCZwI7X	KimKardashian
1395	31-May-15	6.05109E+17	/KimKardashian/status/605108681986985984	FALSE	Who is excited for tonight's KUWTK finale?!?!?! There's some exciting news to share so make sure you tune in!!!!!	KimKardashian
1396	31-May-15	6.05052E+17	/KimKardashian/status/605051869333979136	FALSE	Tuesday I'll be in Nashville to celebrate the launch of @hypeenergyusa! 3pm on Broadway! @hypeenergydrinkspic.twitter.com/Uhc7kQnrXG	KimKardashian
1397	31-May-15	6.05039E+17	/KimKardashian/status/605039314947477504	FALSE	It’s #KUWTK Sunday! Who’s excited for tonight’s mid-season finale!?	KimKardashian
1398	29-May-15	6.04341E+17	/KimKardashian/status/604340793055141888	FALSE	Mario & I are going to share every secret & trick on how to do flawless make up! http://Marioandkim.com pic.twitter.com/xayHHqKU0B	KimKardashian
1399	28-May-15	6.03999E+17	/KimKardashian/status/603998989235564544	FALSE	Ballet in Balmainpic.twitter.com/Kw7mZ1wcVy	KimKardashian
1400	27-May-15	6.03781E+17	/KimKardashian/status/603781456750514176	FALSE	LOLZpic.twitter.com/lz50JdQtk1	KimKardashian
1401	27-May-15	6.03761E+17	/KimKardashian/status/603761361051496448	FALSE	Dinner with the Lord tonight @ScottDisick talking big biz	KimKardashian
1402	27-May-15	6.03643E+17	/KimKardashian/status/603642658678964224	FALSE	Had to capture my blonde moment for Vogue Brazil!  @EllenVonUnwerth @Makeupbymario  @jenatkinhairpic.twitter.com/cdosdGtDmk	KimKardashian
1403	27-May-15	6.03637E+17	/KimKardashian/status/603637348107218944	FALSE	Live. Laugh. Tan. #KardashianGlowpic.twitter.com/wAenViV7Eh	KimKardashian
1404	26-May-15	6.03236E+17	/KimKardashian/status/603235557141938176	FALSE	"Happy Birthday @ScottDisick So many years, so many memories! So happy to have you as a brother & friend! I love you!pic.twitter.com/voH1doDGnT"	KimKardashian
1405	25-May-15	6.03035E+17	/KimKardashian/status/603034890297167873	FALSE	Awwww baby I love you so much!!!!!! I would find you too! Anywhere!!!!!https://twitter.com/kanyewest/status/603025521161539584 …	KimKardashian
1406	25-May-15	6.02702E+17	/KimKardashian/status/602702125714407426	FALSE	Who watched Keeping Up tonight? Wait til next week! Can't believe we had car cameras rolling when we got into our accident! So scary!	KimKardashian
1407	24-May-15	6.02561E+17	/KimKardashian/status/602560799899418624	FALSE	Lovepic.twitter.com/hL30xJJLaC	KimKardashian
1408	24-May-15	6.02555E+17	/KimKardashian/status/602555298105020416	FALSE	Foreverpic.twitter.com/m5X6P1XKl4	KimKardashian
1409	24-May-15	6.02555E+17	/KimKardashian/status/602555098305179648	FALSE	I love this man so much! Happy Anniversary baby!pic.twitter.com/3icubV1aXe	KimKardashian
1410	24-May-15	6.02507E+17	/KimKardashian/status/602507076418469889	FALSE	Wow!!!!! Congrats @KellyRutherford You deserve ever bit of this joy!!!! Xoxohttps://twitter.com/people/status/602499727452672000 …	KimKardashian
1411	23-May-15	6.02308E+17	/KimKardashian/status/602307862010793984	FALSE	Then we danced all night in the rainpic.twitter.com/4EfZviXKtn	KimKardashian
1412	23-May-15	6.02297E+17	/KimKardashian/status/602296933869166593	FALSE	Fairytalepic.twitter.com/ZOm5tW3ce5	KimKardashian
1413	23-May-15	6.02297E+17	/KimKardashian/status/602296699348856832	FALSE	Kissespic.twitter.com/n0jxnps77g	KimKardashian
1414	23-May-15	6.02296E+17	/KimKardashian/status/602296139082141697	FALSE	Carriage ride at Versaillespic.twitter.com/f6xl4WK4Rh	KimKardashian
1415	23-May-15	6.02274E+17	/KimKardashian/status/602273912051761152	FALSE	I'm feelin' our Margiela looks #WeddingWeek #Versaillespic.twitter.com/VKMhu77qJZ	KimKardashian
1416	23-May-15	6.02226E+17	/KimKardashian/status/602226160840216576	FALSE	Happy pic.twitter.com/K4l9EDLq85	KimKardashian
1417	23-May-15	6.02225E+17	/KimKardashian/status/602225432528687104	FALSE	Memories from Versaillespic.twitter.com/xoUxtP4KWu	KimKardashian
1418	23-May-15	6.02179E+17	/KimKardashian/status/602179485106999296	FALSE	Stepping into Versailles both in Margielapic.twitter.com/dT7577p12K	KimKardashian
1419	23-May-15	6.02178E+17	/KimKardashian/status/602178423172177920	FALSE	Pulling up to Versailles a year agopic.twitter.com/9dGgXkwIQr	KimKardashian
1420	22-May-15	6.01961E+17	/KimKardashian/status/601961095830470656	FALSE	The day before our wedding @andreltalley @privategg @RealMrValentino threw us the most amazing brunch to celebratepic.twitter.com/1zSh3dKBoF	KimKardashian
1421	22-May-15	6.01958E+17	/KimKardashian/status/601957602314964992	FALSE	No big deal! pic.twitter.com/jIBAGhnawu	KimKardashian
1422	22-May-15	6.01957E+17	/KimKardashian/status/601956841455661056	FALSE	Just a little stroll thru Valentino's garden #WeddingWeek #1YearAgopic.twitter.com/x2zCTz8Anz	KimKardashian
1423	22-May-15	6.01917E+17	/KimKardashian/status/601916855335301120	FALSE	Diamonds & Pearls #Balmainpic.twitter.com/bB2dXhtNUP	KimKardashian
1424	22-May-15	6.01916E+17	/KimKardashian/status/601916083646255104	FALSE	Details... #Balmainpic.twitter.com/BgaXfcq6q8	KimKardashian
1425	22-May-15	6.01915E+17	/KimKardashian/status/601915462792777729	FALSE	"My favorite dress @BalmainParis I have it in my closet,makes me happy every time I see it!pic.twitter.com/rZKVXkR84R"	KimKardashian
1426	22-May-15	6.01909E+17	/KimKardashian/status/601909044928913408	FALSE	Best Paris memories from last yearpic.twitter.com/CASyhirKsy	KimKardashian
1427	21-May-15	6.01552E+17	/KimKardashian/status/601552054968913920	FALSE	My little butterflypic.twitter.com/e78ZxphjHN	KimKardashian
1428	21-May-15	6.01484E+17	/KimKardashian/status/601484478037524483	FALSE	Another Letterman look! I was soooo skinny!pic.twitter.com/cUaOTJrI9Z	KimKardashian
1429	21-May-15	6.01439E+17	/KimKardashian/status/601438612333273088	FALSE	#tbt Loved getting to meet some #KardashianGlow salons in March!pic.twitter.com/VARBqz6Abg	KimKardashian
1430	21-May-15	6.01268E+17	/KimKardashian/status/601268456630026240	FALSE	Thank you for so many laughs! You will be greatly missed @Lettermanpic.twitter.com/LG8oKlYTTb	KimKardashian
1431	18-May-15	6.0048E+17	/KimKardashian/status/600479526628405248	FALSE	Yes she is!!!! I can't wait!https://twitter.com/kdoucoure_/status/600478765005873154 …	KimKardashian
1432	18-May-15	6.00479E+17	/KimKardashian/status/600478932584902657	FALSE	Bruce & I in the closet is so funny! He stole my outfit!!!!!!!	KimKardashian
1433	18-May-15	6.00477E+17	/KimKardashian/status/600476805846343681	FALSE	Live the happiest life you can live! #AboutBruce #KUWTK	KimKardashian
1434	18-May-15	6.00476E+17	/KimKardashian/status/600475674915119104	FALSE	The truth will set you free!  #AboutBruce #KUTWK	KimKardashian
1435	18-May-15	6.00474E+17	/KimKardashian/status/600474377524629505	FALSE	When my mom & Bruce cry I cry 	KimKardashian
1436	18-May-15	6.0047E+17	/KimKardashian/status/600469728612589569	FALSE	Scott is the best!!! Love how supportive he is! #AboutBruce #KUWTK	KimKardashian
1437	18-May-15	6.00467E+17	/KimKardashian/status/600467265478242304	FALSE	who is watching ? #AboutBruce	KimKardashian
1438	18-May-15	6.00465E+17	/KimKardashian/status/600464680658669568	FALSE	The second part of our Keeping Up with the Kardashian's About Bruce special airs tonight 9/8 c on E!pic.twitter.com/CA98SAT0Yw	KimKardashian
1439	18-May-15	6.00395E+17	/KimKardashian/status/600395383517261825	FALSE	Kanye x Billboard Music Awardspic.twitter.com/nyR8kbJBqG	KimKardashian
1440	17-May-15	6.00119E+17	/KimKardashian/status/600118976081829888	FALSE	Awwww the tears! Watching this back & reliving this is harder than I imagined! I'm happy we opened up & shared our journey.	KimKardashian
1441	17-May-15	6.00118E+17	/KimKardashian/status/600118414011539457	FALSE	Must have been so hard for Bruce to explain his story to each of us. Can u imagine?! I respect him so much 4 opening up & being so truthful	KimKardashian
1442	17-May-15	6.00117E+17	/KimKardashian/status/600116654433898497	FALSE	Breaks my heart my mom questions if her memories were real. That was 4sure a part of Bruce's life. Must be hard to go thru this as his wife	KimKardashian
1443	17-May-15	6.00114E+17	/KimKardashian/status/600114137063010304	FALSE	Yikes! https://twitter.com/khloekardashian/status/600113808594456576 …	KimKardashian
1444	17-May-15	6.00113E+17	/KimKardashian/status/600113343320305666	FALSE	I love you Kokes!https://twitter.com/khloekardashian/status/600112592049188864 …	KimKardashian
1445	17-May-15	6.00113E+17	/KimKardashian/status/600112915983699968	FALSE	I got you 	KimKardashian
1446	17-May-15	6.00112E+17	/KimKardashian/status/600111676382269441	FALSE	Thank you so much!https://twitter.com/jasmineycx3/status/600111205576011776 …	KimKardashian
1447	17-May-15	6.00108E+17	/KimKardashian/status/600107784818950144	FALSE	Seeing @KendallJenner & @KylieJenner cry makes me cry watching this #KUTWK #AboutBruce	KimKardashian
1448	17-May-15	6.00104E+17	/KimKardashian/status/600103676670189568	FALSE	East coast Keeping Up With the Kardashians: About Bruce starts now on E! I'm watching with you guys!	KimKardashian
1449	17-May-15	6.00083E+17	/KimKardashian/status/600082929402785792	FALSE	Bubbles & Minnie Mouse kinda day!pic.twitter.com/W2p2A8xT57	KimKardashian
1450	17-May-15	6.00065E+17	/KimKardashian/status/600065487058305026	FALSE	Excited to sit in bed and watch KUWTK tonight! It's going to be emotional! Sad I'm missing the Billboard Awards!	KimKardashian
1451	17-May-15	6.00034E+17	/KimKardashian/status/600034061294260224	FALSE	Face painting at the farm today!pic.twitter.com/JFJUuEHojG	KimKardashian
1452	15-May-15	5.99391E+17	/KimKardashian/status/599391010846691329	FALSE	Twinspic.twitter.com/Vw6oRY6otX	KimKardashian
1453	14-May-15	5.98963E+17	/KimKardashian/status/598963062452846593	FALSE	Loved meeting some of the Kim Kardashian gamers today in San Francisco!!!!	KimKardashian
1454	13-May-15	5.9858E+17	/KimKardashian/status/598579902950998016	FALSE	Missing Brazil!!!! Loved seeing you @sarahg0mes pic.twitter.com/k7ayKy1XKP	KimKardashian
1455	12-May-15	5.9825E+17	/KimKardashian/status/598250040193257473	FALSE	 @KellyRutherford you're so welcome! I'm so happy my mom @KrisJenner brought your story to my attention! Good luck to you!!!!	KimKardashian
1456	12-May-15	5.98241E+17	/KimKardashian/status/598241353143746560	FALSE	I know I don't know you @KellyRutherford but as a mom I feel your pain and I wish you the best of luck! I hope you see your babies soon!	KimKardashian
1457	12-May-15	5.98241E+17	/KimKardashian/status/598240947927781376	FALSE	I signed this petition bc I believe it's the right thing to do & if u believe in it please sign it @KellyRutherford https://petitions.whitehouse.gov//petition/step-and-prevent-monaco-gaining-jurisdiction-over-usa-kelly-rutherfords-california-child-custody-case …	KimKardashian
1458	12-May-15	5.9824E+17	/KimKardashian/status/598240372389584896	FALSE	I usually don't get involved in other people's lives especially if I don't know them but this story I've been following &as a mom touched me	KimKardashian
1459	11-May-15	5.97897E+17	/KimKardashian/status/597896957323972608	FALSE	Loved my Brazilian glam @makeupbymario @jenatkinhair pic.twitter.com/gfRmugZP6K	KimKardashian
1460	11-May-15	5.97896E+17	/KimKardashian/status/597896153984696320	FALSE	Bye Brazil! Thanks for the quick 24hour trip!pic.twitter.com/IkHLJh7Z1x	KimKardashian
1461	11-May-15	5.97896E+17	/KimKardashian/status/597895900766154752	FALSE	Thank you Brazil and C&A for this amazing trip! I love this collection & hope you guys do too!pic.twitter.com/1InmxM8XnC	KimKardashian
1462	11-May-15	5.97858E+17	/KimKardashian/status/597858466561036288	FALSE	Dr. Kanye West!!!!!!! I'm so proud of you baby & I know your mom would be so proud too!!!! pic.twitter.com/dgcj3uUVvq	KimKardashian
1463	11-May-15	5.978E+17	/KimKardashian/status/597799611026116608	FALSE	Getting ready for the launch of my new collection for C&A!pic.twitter.com/rgLSlbpAEE	KimKardashian
1464	10-May-15	5.97552E+17	/KimKardashian/status/597551854340288512	FALSE	"Every single waiter who brought food said ""This is from Mr. West for the best mother in the world"" Seriously I have the best husband ever!"	KimKardashian
1465	10-May-15	5.97552E+17	/KimKardashian/status/597551710861529088	FALSE	So I get to a restaurant in São Paulo & my husband had an orchestra waiting playing Sam Smith!!!!!pic.twitter.com/PFfNqJHAVf	KimKardashian
1466	10-May-15	5.97521E+17	/KimKardashian/status/597521392012165120	FALSE	I'm so sad I'm so far away on this day but happy we celebrated yesterday! I love you baby & North soooo much!!!	KimKardashian
1467	10-May-15	5.97521E+17	/KimKardashian/status/597521377160134656	FALSE	My amazing thoughtful husband had the sweetest note w a couple thousand roses covering my suite for Mothers Day!pic.twitter.com/azuRtZzhHX	KimKardashian
1468	10-May-15	5.97484E+17	/KimKardashian/status/597483547859890176	FALSE	Thank you mom for being there for me & loving me unconditionally! I love you so much @KrisJenner	KimKardashian
1469	10-May-15	5.97484E+17	/KimKardashian/status/597483514146082816	FALSE	Everything I am I owe it all to you mom! Everything I will teach my daughter you taught me first!pic.twitter.com/9qasTXiqlt	KimKardashian
1470	9-May-15	5.97216E+17	/KimKardashian/status/597215762667872256	FALSE	Brazil....here we come!!!pic.twitter.com/fJcvgPOof5	KimKardashian
